model_name,scenario,train_time,history
ResNet50,no_hidden,3853.6776247024536,"{'train_loss': [1.9890723751141475, 0.8875384462185395, 0.7013219079146018, 0.5898837901842899, 0.5301746052809251, 0.5105142699602323, 0.5097796653325741, 0.4777443305422098, 0.45116596202819775, 0.446858464830961, 0.43548173338938984, 0.4363166971084399, 0.4156469520085897, 0.37123426756797695, 0.38141540695841497, 0.3614014580081671, 0.37939701567475614, 0.3799635628859202, 0.34458478725491426, 0.33935370063170406, 0.3852030772238206, 0.35988810635530033, 0.3188473158253309, 0.34991146604984236, 0.3406965122008935, 0.37481521140688506, 0.3500547130902608, 0.3365615968138744, 0.3252669352847032, 0.32699753892345307, 0.33781266850538744, 0.3467267243716961, 0.30568724266993696, 0.3270636978248755, 0.33030427989478295, 0.3303203087586623, 0.3057101915853146, 0.3246951983811764, 0.32637416223684945, 0.29552398793972456, 0.3108162813461744, 0.32587843797145744, 0.28844363457785965, 0.2974688680985799, 0.30558695564858424, 0.29899953475747354, 0.3321692823408506, 0.28855741205505836, 0.29627373467844265, 0.2956688952178527], 'train_acc': [55.96153846153846, 79.75961538461539, 81.89102564102564, 84.1025641025641, 85.3525641025641, 85.72115384615384, 85.8974358974359, 86.98717948717949, 86.90705128205128, 87.1474358974359, 87.2275641025641, 87.56410256410257, 88.33333333333333, 88.95833333333333, 88.70192307692308, 89.16666666666667, 88.70192307692308, 88.78205128205128, 89.69551282051282, 90.12820512820512, 88.87820512820512, 89.58333333333333, 90.32051282051282, 89.51923076923077, 89.6474358974359, 89.16666666666667, 89.4551282051282, 89.82371794871794, 90.5448717948718, 90.30448717948718, 89.90384615384616, 89.7275641025641, 90.91346153846153, 90.625, 90.0801282051282, 90.49679487179488, 91.12179487179488, 90.49679487179488, 90.49679487179488, 91.12179487179488, 90.59294871794872, 90.24038461538461, 91.25, 91.31410256410257, 90.8173076923077, 91.66666666666667, 90.4326923076923, 90.76923076923077, 91.3301282051282, 91.3301282051282], 'train_f1': [0.5574105488008789, 0.7968688186553131, 0.8181436603007052, 0.840611353311689, 0.8532927713103902, 0.8566598389994571, 0.8588172629408276, 0.8697942383905646, 0.868729577560982, 0.8713400523483517, 0.8720955957260915, 0.875729906103641, 0.8831541405846749, 0.889326387643447, 0.8869410081931215, 0.8916291886248219, 0.886968738251749, 0.8876960392001088, 0.896925110061735, 0.9013330531385718, 0.8884730343105715, 0.895844563724649, 0.9031474489610313, 0.8950758497588851, 0.8963786026430276, 0.891702995360855, 0.8944029147204403, 0.8983040274829988, 0.9053084012540237, 0.9029697922233553, 0.8988942547531212, 0.8970448513883332, 0.9090291186133265, 0.9063084294302944, 0.9006273472625617, 0.9047896888357443, 0.9111036498501256, 0.9050110865107983, 0.9047520992159647, 0.9112455769546037, 0.905816085581342, 0.9023632976679189, 0.9123787384561918, 0.9129739016078035, 0.9079794820518642, 0.9166352535799557, 0.9042466945163172, 0.9075227729415141, 0.9132013942184269, 0.9133003651873822], 'val_loss': [0.8245023815104595, 0.6312495318026496, 0.5152217974599738, 0.4633046427168525, 0.49915741892316595, 0.42853567287361677, 0.4361190306542155, 0.40354658662198256, 0.39425793641891616, 0.41074549346947326, 0.40062599960499656, 0.38195929130306466, 0.4134043241636111, 0.3885137751232833, 0.4245105889563162, 0.374568291664428, 0.4311791172716767, 0.37476980842245844, 0.386133910128802, 0.3993616582824101, 0.3530231348655294, 0.35910783340044033, 0.36462490320375834, 0.3725441624508256, 0.355310665145785, 0.43099930372473655, 0.4302590134299233, 0.3938143621985196, 0.36201449013782483, 0.38873717381752965, 0.3889102540870296, 0.36660267140102337, 0.37505772846376345, 0.4516403553658165, 0.3600048714886585, 0.37717084878330265, 0.3793567104220599, 0.38168847365181696, 0.43419734087846545, 0.3869452687192489, 0.37240147471378665, 0.3795403986158467, 0.3646469925839203, 0.3522138609403695, 0.3896027269290873, 0.37032930285231835, 0.41036242324480554, 0.35825050453881535, 0.41200676771438266, 0.3900620004971013], 'val_acc': [80.48076923076923, 83.02884615384616, 86.20192307692308, 86.34615384615384, 85.76923076923077, 87.83653846153847, 87.45192307692308, 88.5576923076923, 88.22115384615384, 87.5, 88.125, 88.60576923076923, 87.9326923076923, 88.65384615384616, 87.64423076923077, 88.9423076923077, 87.40384615384616, 88.9423076923077, 88.41346153846153, 87.83653846153847, 89.75961538461539, 89.47115384615384, 89.47115384615384, 88.84615384615384, 89.5673076923077, 87.40384615384616, 87.54807692307692, 89.42307692307692, 88.84615384615384, 88.84615384615384, 88.07692307692308, 88.41346153846153, 89.03846153846153, 87.21153846153847, 89.08653846153847, 88.99038461538461, 89.08653846153847, 88.84615384615384, 87.83653846153847, 88.60576923076923, 89.85576923076923, 89.03846153846153, 89.375, 89.32692307692308, 88.65384615384616, 89.42307692307692, 89.13461538461539, 89.71153846153847, 88.9423076923077, 89.47115384615384], 'val_f1': [0.79866150253115, 0.8183408697819426, 0.8538530914719435, 0.8622199993980648, 0.8549273506233821, 0.875212104424938, 0.8725425933672626, 0.8826107144695511, 0.881387302004705, 0.8734827120264791, 0.8793088079924593, 0.8848252728494596, 0.8775570822003806, 0.88548020367073, 0.8759936643435426, 0.8883209490171908, 0.8721684768798326, 0.8880334324919084, 0.883189724668515, 0.8760377660548228, 0.895463086916785, 0.8921999681726074, 0.8943223278761395, 0.8867617148844874, 0.896286417297826, 0.8680759867275577, 0.872554304684945, 0.8923761531938497, 0.8868125211284299, 0.8854209554203898, 0.8774783372459202, 0.8820207891507614, 0.8891200970605566, 0.868597757295229, 0.8902322072826947, 0.8877006839795409, 0.8910189226912332, 0.8884500633539603, 0.873117527011845, 0.884916308012788, 0.8948365237728617, 0.8887846244554498, 0.8918102356197555, 0.8932941422225184, 0.8855795429356887, 0.8920902594726261, 0.8872885457521822, 0.8936833206456706, 0.885761620407147, 0.8910094732624055]}"
ResNet50,with_hidden,3851.986613512039,"{'train_loss': [2.8426070506756123, 1.624879176188738, 1.3124520103136699, 1.1866281561362437, 1.1030929281161381, 1.0319586811921535, 0.9905137162942153, 0.9397937754789988, 0.9436156844481444, 0.9351672085431906, 0.8951498811061566, 0.8822744695039896, 0.8385868955881167, 0.8799660719358005, 0.8490400023949451, 0.8352005819479624, 0.8355952001534975, 0.8248190380059756, 0.8345743234340961, 0.8017684876918793, 0.7854862888654073, 0.7955768430844331, 0.7587796965470681, 0.7619732664945799, 0.7913396885761848, 0.7799781690805386, 0.7879402200380962, 0.759300952232801, 0.7333497527318124, 0.7525927339608852, 0.72737634571699, 0.7525212213779107, 0.7387193719546, 0.7534480908742318, 0.7315486764296507, 0.7199948064027688, 0.7333910346031189, 0.7455054783668273, 0.7384183082825099, 0.7143488967265839, 0.7199283869602742, 0.738861259435996, 0.6981509868151102, 0.7272607349432432, 0.6944409122069677, 0.7051103378717716, 0.726636388974312, 0.711547344770187, 0.6927120950741645, 0.7324544981504097], 'train_acc': [28.57371794871795, 55.43269230769231, 62.74038461538461, 66.45833333333333, 68.73397435897436, 70.40064102564102, 71.28205128205128, 72.90064102564102, 72.13141025641026, 72.54807692307692, 73.87820512820512, 74.16666666666667, 75.5448717948718, 74.13461538461539, 74.1826923076923, 75.88141025641026, 75.67307692307692, 76.10576923076923, 75.59294871794872, 76.04166666666667, 76.57051282051282, 76.71474358974359, 77.74038461538461, 77.24358974358974, 76.26602564102564, 76.66666666666667, 76.76282051282051, 76.74679487179488, 78.3974358974359, 77.91666666666667, 78.52564102564102, 78.50961538461539, 78.0448717948718, 78.22115384615384, 78.10897435897436, 78.97435897435898, 78.57371794871794, 77.70833333333333, 78.76602564102564, 78.99038461538461, 78.99038461538461, 78.41346153846153, 79.47115384615384, 78.54166666666667, 78.91025641025641, 78.76602564102564, 78.4775641025641, 78.97435897435898, 79.5673076923077, 78.79807692307692], 'train_f1': [0.27500467573277304, 0.5434739147227503, 0.6215558897275509, 0.6600092974944356, 0.6835388577732479, 0.6999533836178213, 0.710164373414509, 0.7265477968295813, 0.7188519228290235, 0.7238197139503355, 0.7368529613017513, 0.7392907339322072, 0.7539995629776493, 0.7392010718834587, 0.7401759973555548, 0.7575150578884515, 0.7554659032022539, 0.7602904157679559, 0.7543812409354573, 0.7588649452703403, 0.7645866419453776, 0.7663901964073774, 0.7754517311451997, 0.770997692560526, 0.7613183273032298, 0.7655555330416755, 0.7662949779525063, 0.7661057635605206, 0.7826563984453224, 0.7778882319807121, 0.7835092964526826, 0.7841197466152493, 0.7796055784525536, 0.780937419893699, 0.7800750131001777, 0.7881459186622901, 0.7846880691037738, 0.7763182459864869, 0.7866676495852075, 0.7886908807832387, 0.7887742824184438, 0.7832508938796138, 0.7937314968844464, 0.7845127880040695, 0.7881956313329114, 0.7866659558064468, 0.7838489972293695, 0.788477119616066, 0.7949473005266218, 0.7867332111979872], 'val_loss': [1.3708229892528974, 0.8306694759199252, 0.6822883131985481, 0.6402805656767808, 0.5411786783916446, 0.5518339266857275, 0.5054529291004516, 0.4696669828236246, 0.47046179892853474, 0.4797486036800994, 0.47683537816181065, 0.47803320315970965, 0.44520934459824973, 0.4692449851409317, 0.42199726153003914, 0.4167982627355601, 0.44728206667261056, 0.41839538815234284, 0.4447906229653969, 0.44902681024261537, 0.4178681578218507, 0.40486169160363855, 0.3878125083134644, 0.41032882790314035, 0.40055376414977495, 0.40488631229870337, 0.4243714623200224, 0.3974009512269941, 0.39585387228547075, 0.4135914234192639, 0.40001148017688065, 0.3969322652820735, 0.3610694466473293, 0.3671575231407937, 0.3805227367349289, 0.3848954639590095, 0.32715778633464654, 0.35333902547439583, 0.37208938192074686, 0.3550615521353043, 0.3803982269827079, 0.379960283244257, 0.3735288858260062, 0.36642313093446566, 0.37728438385278984, 0.37046785964527, 0.38979021066393915, 0.40424061476854045, 0.37388780515204695, 0.3772367226994202], 'val_acc': [70.09615384615384, 79.42307692307692, 81.6826923076923, 82.25961538461539, 84.95192307692308, 84.42307692307692, 85.48076923076923, 86.00961538461539, 85.91346153846153, 85.28846153846153, 85.24038461538461, 85.28846153846153, 87.3076923076923, 85.625, 87.3076923076923, 87.21153846153847, 86.39423076923077, 87.64423076923077, 86.77884615384616, 86.97115384615384, 87.35576923076923, 87.40384615384616, 87.88461538461539, 88.41346153846153, 87.3076923076923, 88.5576923076923, 87.64423076923077, 88.125, 88.02884615384616, 87.9326923076923, 87.88461538461539, 87.78846153846153, 88.50961538461539, 89.13461538461539, 88.9423076923077, 88.46153846153847, 89.95192307692308, 89.42307692307692, 88.41346153846153, 89.71153846153847, 88.36538461538461, 88.75, 88.02884615384616, 89.27884615384616, 88.65384615384616, 88.36538461538461, 88.36538461538461, 88.22115384615384, 89.13461538461539, 88.84615384615384], 'val_f1': [0.6736611258170833, 0.7789270599006456, 0.8025766149136045, 0.8163842831630054, 0.8431736901473188, 0.8372149651558864, 0.8498691113813372, 0.8574699582554717, 0.855932798823996, 0.8518667680788566, 0.8502343244106199, 0.8501091350728933, 0.8678557292282824, 0.8515945990916912, 0.8734805168222285, 0.8691208642265958, 0.8593913110552036, 0.8724579696594363, 0.8649109350528992, 0.8695390756874045, 0.8721357072698984, 0.872649757103345, 0.8757732540542214, 0.8835017540499207, 0.8698061131371555, 0.885951847565414, 0.872542005793458, 0.8778838360538793, 0.8781838770957816, 0.8759858227417335, 0.875207634822824, 0.8763491835801864, 0.8830007801268477, 0.8889996294682333, 0.8872786643196091, 0.8827811728844861, 0.8988001981062237, 0.8930156015327841, 0.8836981329546774, 0.8969493162759226, 0.8828582924723534, 0.8845586322194727, 0.8771867804169784, 0.8911717636518104, 0.884108253997174, 0.8824662777728983, 0.8809287252568713, 0.8804187358258487, 0.8889612817255053, 0.8866295432176242]}"
DenseNet121,no_hidden,3960.7398402690887,"{'train_loss': [2.4078882137934365, 1.1363089457536355, 0.8360383826952714, 0.7009642909734677, 0.6083129985974385, 0.5599337736765544, 0.5107005333289122, 0.47142362403563964, 0.4456199932556886, 0.4216777396507752, 0.4172510015658843, 0.40816656347268665, 0.4062993789330507, 0.3748309343289106, 0.353155604386941, 0.35218770461968885, 0.35863786985476814, 0.34187294730009177, 0.35188345030332224, 0.32796609485760714, 0.3241846818667956, 0.3352412464526983, 0.31254096327301784, 0.30512680061734637, 0.32715608385893014, 0.299563234538222, 0.3219746538079702, 0.2877615940876496, 0.28868303247369254, 0.2977596468459337, 0.31587863818575174, 0.2982628942682193, 0.28759324269799086, 0.29427993553571213, 0.2767766003138744, 0.28751754628924225, 0.29841383916254227, 0.27865570810360785, 0.28198189683831654, 0.2815913630028566, 0.2571065025069775, 0.29364519629340907, 0.28227830143788685, 0.27630897265596266, 0.2859562702859059, 0.26769375804907236, 0.2649766883024803, 0.27183839176327756, 0.28651614031539513, 0.26401403419768965], 'train_acc': [49.71153846153846, 77.99679487179488, 82.70833333333333, 84.0224358974359, 85.36858974358974, 86.1698717948718, 87.91666666666667, 88.38141025641026, 88.8301282051282, 89.15064102564102, 89.21474358974359, 89.67948717948718, 89.11858974358974, 90.1923076923077, 90.83333333333333, 90.46474358974359, 90.06410256410257, 91.04166666666667, 90.24038461538461, 91.08974358974359, 91.13782051282051, 90.14423076923077, 91.41025641025641, 91.15384615384616, 90.96153846153847, 91.6826923076923, 91.02564102564102, 92.11538461538461, 91.90705128205128, 91.5224358974359, 91.08974358974359, 91.84294871794872, 91.81089743589743, 91.4423076923077, 92.25961538461539, 91.69871794871794, 91.7948717948718, 91.90705128205128, 92.05128205128206, 91.93910256410257, 92.35576923076923, 91.37820512820512, 91.81089743589743, 92.09935897435898, 91.77884615384616, 91.9551282051282, 92.3076923076923, 92.00320512820512, 91.875, 92.59615384615384], 'train_f1': [0.49104194683535457, 0.7775952368037061, 0.8262648890298052, 0.8398135270678874, 0.853607867514715, 0.8610086027706845, 0.8789637898444245, 0.8836633828011172, 0.8882020782009713, 0.8912082758049287, 0.89184950768288, 0.896531421792643, 0.8911503711393081, 0.9019430540064708, 0.9082241432609474, 0.9043311115874897, 0.9004599176616765, 0.9102518249929428, 0.9025357012899853, 0.9109907110415362, 0.9113374142575379, 0.9010677629877138, 0.9139590924070311, 0.9113422002870847, 0.9095997510531985, 0.9165685550900355, 0.910128762334833, 0.920992252103535, 0.9189059218923414, 0.9152879303425021, 0.9107604678727774, 0.9183842018305283, 0.9180452225184357, 0.9144485729518699, 0.9226635078598909, 0.9166780756361071, 0.9177447325469452, 0.9188970684966816, 0.9203434877989308, 0.9191984639147831, 0.9236098055593521, 0.9138188949771098, 0.9180682433815653, 0.9208029500415564, 0.9178457267721714, 0.919553710101783, 0.9229873529775566, 0.9198665006001117, 0.9187461268490011, 0.9260096573075625], 'val_loss': [1.2146808903950912, 0.7698586897208141, 0.605512923002243, 0.5515960298765165, 0.506093673981153, 0.47446545934161316, 0.44937576703870524, 0.4339708399743988, 0.397787840033953, 0.3922961610441025, 0.38795385133618343, 0.40448318061490474, 0.4140263905856185, 0.38783250166676364, 0.373502557266217, 0.3661765079408024, 0.38417559612336427, 0.36430572094037555, 0.35902090066184217, 0.3787046866867548, 0.39866502294316886, 0.38898773339326276, 0.3535769083787902, 0.35803961652384786, 0.3860870338107746, 0.35669853325503376, 0.3698265375372452, 0.3715144685908364, 0.3603066766939054, 0.36266528986116797, 0.3628693746958071, 0.3719176190179916, 0.3733695137081668, 0.37090271062826596, 0.3568248061185631, 0.3634614532517914, 0.35941446175073416, 0.36530811350721004, 0.36085000713646875, 0.35829935043853206, 0.37132285245886754, 0.35066950783746925, 0.3543514696958412, 0.3729358631517523, 0.34129142749107605, 0.3615917815737283, 0.34846151423049515, 0.3725824831832702, 0.3665481393402353, 0.3481121403145013], 'val_acc': [76.53846153846153, 82.54807692307692, 86.0576923076923, 85.91346153846153, 86.53846153846153, 87.74038461538461, 87.74038461538461, 87.83653846153847, 88.17307692307692, 88.5576923076923, 88.84615384615384, 87.64423076923077, 87.5, 88.60576923076923, 89.51923076923077, 88.9423076923077, 87.9326923076923, 89.08653846153847, 89.71153846153847, 88.36538461538461, 88.17307692307692, 88.3173076923077, 89.13461538461539, 89.51923076923077, 88.02884615384616, 88.84615384615384, 88.65384615384616, 88.41346153846153, 89.375, 89.32692307692308, 88.79807692307692, 88.84615384615384, 88.75, 89.27884615384616, 89.66346153846153, 88.9423076923077, 89.03846153846153, 89.71153846153847, 89.51923076923077, 88.75, 89.03846153846153, 89.71153846153847, 89.51923076923077, 89.375, 89.66346153846153, 89.375, 90.04807692307692, 89.5673076923077, 88.84615384615384, 89.42307692307692], 'val_f1': [0.7561390059985709, 0.8164366794667104, 0.8537979661011209, 0.8546417233905257, 0.8663134617632642, 0.8752644534457528, 0.87648313778602, 0.8764353479651175, 0.8804449604704782, 0.8856185658967259, 0.885652076722635, 0.8732827506108815, 0.8712331474407887, 0.885808507828717, 0.8938436105768104, 0.8882180292757519, 0.8767879305061489, 0.8889944226101831, 0.8948642505721011, 0.8796723513616723, 0.8778147145771077, 0.8799242490985748, 0.88781749051201, 0.8919325530180929, 0.8773085693772382, 0.8852875524015544, 0.883594794140791, 0.880152856888155, 0.8916389952708301, 0.8913291245446812, 0.8841101477235859, 0.8841767069796123, 0.8847695070053965, 0.8889691133337579, 0.8938040132272864, 0.887794397462823, 0.8882356160357431, 0.8944082301675425, 0.8929259957714868, 0.8844675241549196, 0.8886864734018454, 0.895068730189296, 0.8934986610658638, 0.8893203103746734, 0.894346455014036, 0.8949047764202871, 0.8958419286788449, 0.8909988241292794, 0.886329433540052, 0.8933143191976392]}"
DenseNet121,with_hidden,3956.862639427185,"{'train_loss': [2.68141502172519, 1.3908289111577548, 1.064895066848168, 0.9399076975308932, 0.8522932659357022, 0.8160979815018483, 0.7685642367754227, 0.7485275285366254, 0.7232586504557194, 0.6649808977658932, 0.6859296052883833, 0.6619075772853998, 0.645138686360457, 0.6106183429559072, 0.6309831028565382, 0.6209269137718738, 0.5846155801644692, 0.601300080655477, 0.591029943105502, 0.5709810653558144, 0.5635152332293681, 0.5553753109314503, 0.5748315669023074, 0.5526142532244707, 0.5398594808119994, 0.5535970217906512, 0.5877492852317981, 0.5233423022887645, 0.5569875973157393, 0.541010085053933, 0.5383935587528424, 0.5443456715498215, 0.5620343638536257, 0.5220785229634016, 0.5429103969763487, 0.5330025895474813, 0.4955495480161447, 0.5465955401078249, 0.49142761734815743, 0.5305965817891635, 0.5191420402664405, 0.5118678715748665, 0.500578886232315, 0.5474753290796891, 0.5037723843867962, 0.49930355472442434, 0.5077817367819639, 0.49048721622198055, 0.4918263126642276, 0.4857595672592139], 'train_acc': [34.1025641025641, 63.02884615384615, 70.84935897435898, 73.78205128205128, 75.65705128205128, 76.98717948717949, 77.53205128205128, 79.08653846153847, 79.58333333333333, 80.94551282051282, 80.0, 79.98397435897436, 80.80128205128206, 82.1474358974359, 81.45833333333333, 81.77884615384616, 83.15705128205128, 82.05128205128206, 82.40384615384616, 83.18910256410257, 83.22115384615384, 83.42948717948718, 83.36538461538461, 83.87820512820512, 83.62179487179488, 83.52564102564102, 82.3076923076923, 84.00641025641026, 83.06089743589743, 83.91025641025641, 84.19871794871794, 83.3173076923077, 83.78205128205128, 84.40705128205128, 83.84615384615384, 84.66346153846153, 84.67948717948718, 83.63782051282051, 85.22435897435898, 84.2948717948718, 85.09615384615384, 85.38461538461539, 85.52884615384616, 84.03846153846153, 84.88782051282051, 85.38461538461539, 85.24038461538461, 84.61538461538461, 85.64102564102564, 85.30448717948718], 'train_f1': [0.33041814816161075, 0.6235684488483634, 0.7043441600272554, 0.7350662012521956, 0.7549323103869848, 0.7681539601682357, 0.7741451382217038, 0.7893790794272545, 0.7947903886249535, 0.8083484453360789, 0.7990171460660667, 0.7989886992374096, 0.8066868847086975, 0.8210149164228132, 0.8141388973762081, 0.8173367913007821, 0.8310295815565744, 0.8199409603766983, 0.8233489838728574, 0.8314828840117914, 0.8317286272424346, 0.8339271686237696, 0.8330945128947717, 0.8382505946677864, 0.8354801366692246, 0.8350701555724276, 0.8224862205271908, 0.8394132962327705, 0.8301261238807501, 0.8384849924594419, 0.8416607841615178, 0.8330266847133638, 0.8375554682898975, 0.843409850553599, 0.8379996574644781, 0.8462241693757515, 0.8466252486879478, 0.8356575247545213, 0.851567014306159, 0.8428096672851523, 0.8508579383033286, 0.8531561448280365, 0.8549259178221476, 0.8398475291268211, 0.848441988924796, 0.8534405031775859, 0.852075295633039, 0.845912278208327, 0.855901487143886, 0.8527919226262454], 'val_loss': [1.2591618306361712, 0.7465613958354179, 0.6103081180857352, 0.5243567541671487, 0.4937343323459992, 0.4522532880771905, 0.45286754443525123, 0.43841456870118584, 0.41358631752932873, 0.42742626941046463, 0.4070903481132028, 0.3936484125478623, 0.39599128862878735, 0.40391968856923854, 0.3908098658385615, 0.38936167975625724, 0.3927356516557316, 0.39979011182888197, 0.36713085075428425, 0.39195476127430223, 0.39808362746485865, 0.40091111817030023, 0.4013542350993913, 0.39219198483686063, 0.37942087171697775, 0.3657462614886194, 0.3926216114872099, 0.3737370007554441, 0.3735405794314619, 0.36599082457824594, 0.3899023483523566, 0.38815780595989335, 0.3543845070660329, 0.3860054514449215, 0.39168141724053734, 0.353483244976143, 0.3882351872821276, 0.3684904163493999, 0.37253200367290795, 0.3859260303344154, 0.40215699539942656, 0.3678743385164738, 0.39582090340565906, 0.3407464723448916, 0.3474937183516606, 0.4113671266840846, 0.35435992755492934, 0.33748417121623786, 0.3279345137746042, 0.3534048677485071], 'val_acc': [72.35576923076923, 81.49038461538461, 83.07692307692308, 84.8076923076923, 85.96153846153847, 86.34615384615384, 87.16346153846153, 87.11538461538461, 87.25961538461539, 87.6923076923077, 87.6923076923077, 88.17307692307692, 87.64423076923077, 87.21153846153847, 87.64423076923077, 88.22115384615384, 88.02884615384616, 88.3173076923077, 89.27884615384616, 88.07692307692308, 88.46153846153847, 88.9423076923077, 88.07692307692308, 88.50961538461539, 88.84615384615384, 89.51923076923077, 88.02884615384616, 88.89423076923077, 88.5576923076923, 89.51923076923077, 88.46153846153847, 88.65384615384616, 89.85576923076923, 88.41346153846153, 87.98076923076923, 89.51923076923077, 89.42307692307692, 89.47115384615384, 90.1923076923077, 89.1826923076923, 89.5673076923077, 89.90384615384616, 88.60576923076923, 89.85576923076923, 89.85576923076923, 88.46153846153847, 89.23076923076923, 90.28846153846153, 90.04807692307692, 90.28846153846153], 'val_f1': [0.6963173109620787, 0.8120434612829867, 0.82515535632476, 0.8433575476804835, 0.8524342647395986, 0.8629991540906521, 0.8688495316327114, 0.8688830259457029, 0.8701838632468554, 0.8713943004004668, 0.8762077117661455, 0.8792095306797525, 0.8730394876397694, 0.8679713462972057, 0.8737603569499892, 0.8791164330406899, 0.8756565464546365, 0.8777749993589775, 0.8875510820770993, 0.8785701974157217, 0.8811436308454129, 0.8874335164306089, 0.8774536536372353, 0.882289352242064, 0.8849537847025617, 0.8939140934549077, 0.8756899696523638, 0.8866808464044765, 0.8836259922161963, 0.8928655338579884, 0.8810166496824834, 0.8812126013672738, 0.8962795375285318, 0.8824090495800505, 0.8781825115518516, 0.8913323421822225, 0.8912211118464894, 0.8893687251371362, 0.9002749396784057, 0.8895953904655438, 0.8894960489358092, 0.8957058889615037, 0.8822313772014932, 0.8963151863752287, 0.8963393767842098, 0.8795835653440697, 0.8882675086380565, 0.9011523800226391, 0.8987479732711461, 0.899190099115047]}"
